customerID,Churn,InternetService,SeniorCitizen,MonthlyCharges,Cuentas_Diarias,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges
3930-ZGWVE,No,No,0,,,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.75, 'Total': '19.75'}"
3932-CMDTD,Yes,Fiber optic,0,,,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 105.65, 'Total': '443.9'}"
3932-IJWDZ,No,Fiber optic,0,,,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 103.65, 'Total': '4747.85'}"
3933-DQPWX,No,DSL,0,,,Female,0,No,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),"{'Monthly': 39.7, 'Total': '1932.75'}"
3934-HXCFZ,Yes,Fiber optic,0,,,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 99.25, 'Total': '2186.4'}"
3935-TBRZZ,No,No,0,,,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 25.7, 'Total': '1110.5'}"
3936-QQFLL,No,No,0,,,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.75, 'Total': '39.3'}"
3938-YFPXD,No,DSL,0,,,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 84.3, 'Total': '5997.1'}"
3941-XTSKM,No,DSL,0,,,Male,0,Yes,Yes,42,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 45.1, 'Total': '2049.05'}"
3943-KDREE,Yes,Fiber optic,0,,,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 74.95, 'Total': '1834.95'}"
3945-GFWQL,Yes,DSL,0,,,Female,0,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 44.55, 'Total': '480.6'}"
3946-JEWRQ,No,Fiber optic,0,,,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 95.2, 'Total': '4563'}"
3946-MHCZW,Yes,DSL,0,,,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 50.9, 'Total': '50.9'}"
3948-FVVRP,No,DSL,0,,,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,"{'Monthly': 54.8, 'Total': '452.8'}"
3948-KXDUF,No,DSL,0,,,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),"{'Monthly': 68.75, 'Total': '4447.55'}"
3948-XHGNA,Yes,DSL,0,,,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 49.55, 'Total': '1210.4'}"
3950-VPYJB,No,DSL,0,,,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,"{'Monthly': 59.6, 'Total': '3509.4'}"
3951-NJCVI,No,Fiber optic,1,,,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 95.05, 'Total': '3944.5'}"
3955-JBZZM,No,Fiber optic,0,,,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,"{'Monthly': 78.8, 'Total': '1641.3'}"
3956-CJUST,No,Fiber optic,1,,,Female,1,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 75.4, 'Total': '1643.55'}"
3956-MGXOG,No,Fiber optic,0,,,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 80.6, 'Total': '2244.95'}"
3957-HHLMR,No,DSL,0,,,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 65.2, 'Total': '4543.15'}"
3957-LXOLK,Yes,Fiber optic,1,,,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 106.15, 'Total': '3152.5'}"
3957-SQXML,No,No,0,,,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 24.95, 'Total': '894.3'}"
3961-SXAXY,No,DSL,0,,,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 44.05, 'Total': '44.05'}"
3963-RYFNS,No,Fiber optic,0,,,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 116.45, 'Total': '8013.55'}"
3966-HRMZA,No,Fiber optic,1,,,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 75.05, 'Total': '202.9'}"
3967-KXAPS,No,DSL,0,,,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 92.3, 'Total': '6719.9'}"
3967-VQOGC,No,No,0,,,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,"{'Monthly': 24.9, 'Total': '1680.25'}"
3969-GYXEL,No,Fiber optic,0,,,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 76.4, 'Total': '838.7'}"
3969-JQABI,No,DSL,0,,,Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 65.25, 'Total': '3791.6'}"
3970-XGJDU,No,No,0,,,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),"{'Monthly': 19.2, 'Total': '1123.65'}"
3973-SKMLN,No,No,0,,,Male,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),"{'Monthly': 19.9, 'Total': '1355.1'}"
3976-BWUCK,Yes,Fiber optic,0,,,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 94.1, 'Total': '2804.45'}"
3976-HXHCE,No,No,0,,,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 19.3, 'Total': '1414.8'}"
3976-NLDEZ,No,No,0,,,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.6, 'Total': '20.6'}"
3977-QCRSL,No,No,0,,,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.15, 'Total': '117.95'}"
3978-YNKDD,No,No,0,,,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 20.85, 'Total': '467.5'}"
3981-QSVQI,No,No,0,,,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 19.7, 'Total': '168.9'}"
3982-DQLUS,No,Fiber optic,1,,,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 85.75, 'Total': '5688.45'}"
3982-JGSFD,No,No,0,,,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),"{'Monthly': 20.35, 'Total': '695.85'}"
3982-XWFZQ,Yes,DSL,0,,,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 50.25, 'Total': '2203.65'}"
3985-HOYPM,No,No,0,,,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 19.4, 'Total': '525.55'}"
3987-KQDDU,No,Fiber optic,0,,,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 75.6, 'Total': '661.55'}"
3988-RQIXO,Yes,Fiber optic,1,,,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 91.3, 'Total': '91.3'}"
3990-QYKBE,Yes,Fiber optic,1,,,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 92.5, 'Total': '3473.4'}"
3992-YWPKO,Yes,Fiber optic,0,,,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 109.9, 'Total': '669.45'}"
3995-RWMUH,,DSL,0,,,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 44.65, 'Total': '322.5'}"
3995-WFCSM,No,DSL,0,,,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 60.85, 'Total': '111.4'}"
3996-ZNWYK,No,No,1,,,Male,1,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 19.8, 'Total': '1388.45'}"
3999-QGRJH,Yes,Fiber optic,1,,,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 69.7, 'Total': '560.85'}"
3999-WRNGR,No,DSL,0,,,Female,0,Yes,Yes,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 49.75, 'Total': '3069.45'}"
4000-VGMQP,No,DSL,0,,,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),"{'Monthly': 78.95, 'Total': '2862.55'}"
4001-TSBTV,No,Fiber optic,0,,,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 91.55, 'Total': '5511.65'}"
4002-BQWPQ,No,DSL,0,,,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 81.75, 'Total': '2028.8'}"
4003-FUSHP,No,DSL,0,,,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 61.55, 'Total': '1093.2'}"
4003-OCTMP,No,DSL,0,,,Female,0,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,"{'Monthly': 64.0, 'Total': '1910.75'}"
4006-HKYHO,No,DSL,0,,,Male,0,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 86.7, 'Total': '5309.5'}"
4007-NHVHI,No,Fiber optic,1,,,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 96.85, 'Total': '5219.65'}"
4009-ALQFH,Yes,Fiber optic,0,,,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 99.5, 'Total': '2369.05'}"
4010-YLMVT,No,Fiber optic,0,,,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 106.6, 'Total': '5893.95'}"
4011-ARPHK,No,DSL,0,,,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 50.35, 'Total': '1411.35'}"
4012-YCFAI,No,DSL,0,,,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,"{'Monthly': 61.35, 'Total': '3766.2'}"
4012-ZTHBR,No,DSL,0,,,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 44.95, 'Total': '926.25'}"
4013-GUXND,No,No,0,,,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.8, 'Total': '20.8'}"
4013-TLDHQ,Yes,Fiber optic,0,,,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 78.25, 'Total': '1490.95'}"
4013-UBXWQ,Yes,DSL,0,,,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 74.65, 'Total': '521.1'}"
4016-BJKTZ,No,Fiber optic,0,,,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,"{'Monthly': 108.9, 'Total': '2809.05'}"
4018-KJYUY,No,No,0,,,Male,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),"{'Monthly': 20.15, 'Total': '432.5'}"
4018-PPNDW,No,No,0,,,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,"{'Monthly': 24.1, 'Total': '1551.6'}"
4020-KIUDI,No,No,0,,,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),"{'Monthly': 19.85, 'Total': '138.85'}"
4021-RQSNY,Yes,Fiber optic,1,,,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 98.5, 'Total': '3004.15'}"
4023-RTIQM,No,DSL,1,,,Female,1,Yes,No,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 50.4, 'Total': '1580.1'}"
4024-CSNBY,No,Fiber optic,0,,,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 94.25, 'Total': '6849.75'}"
4026-SKKHW,No,DSL,0,,,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 50.25, 'Total': '152.3'}"
4029-HPFVY,No,Fiber optic,0,,,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 70.3, 'Total': '220.4'}"
4030-VPZBD,Yes,DSL,0,,,Female,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 30.9, 'Total': '59.05'}"
4032-RMHCI,No,DSL,0,,,Female,0,Yes,Yes,41,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),"{'Monthly': 35.4, 'Total': '1412.4'}"
4039-HEUNW,Yes,Fiber optic,1,,,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 96.5, 'Total': '3436.1'}"
4039-PIMHX,No,DSL,1,,,Male,1,Yes,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,"{'Monthly': 49.8, 'Total': '2398.4'}"
4043-MKDTV,No,Fiber optic,0,,,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,"{'Monthly': 105.25, 'Total': '7291.75'}"
4047-GGUUG,,No,0,,,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 19.45, 'Total': '227.45'}"
4049-ZPALD,No,Fiber optic,0,,,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 99.0, 'Total': '6375.8'}"
4054-CUMIA,No,No,0,,,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,"{'Monthly': 20.25, 'Total': '401.95'}"
4056-QHXHZ,No,Fiber optic,0,,,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,"{'Monthly': 107.45, 'Total': '7576.7'}"
4057-FKCZK,No,Fiber optic,0,,,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),"{'Monthly': 82.5, 'Total': '4828.05'}"
4059-IIEBK,No,Fiber optic,0,,,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 78.55, 'Total': '522.95'}"
4060-BTPXO,,Fiber optic,0,,,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 105.7, 'Total': '6816.95'}"
4060-LDNLU,No,Fiber optic,0,,,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,"{'Monthly': 96.2, 'Total': '639.7'}"
4061-UKJWL,No,DSL,0,,,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 45.45, 'Total': '141.7'}"
4062-HBMOS,No,Fiber optic,0,,,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 103.05, 'Total': '5364.8'}"
4063-EIKNQ,No,No,0,,,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 20.95, 'Total': '267.35'}"
4065-JJAVA,No,DSL,0,,,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 49.5, 'Total': '49.5'}"
4067-HLYQI,No,Fiber optic,0,,,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 70.4, 'Total': '2406.1'}"
4070-OKWVH,No,Fiber optic,0,,,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 94.6, 'Total': '5025.8'}"
4072-IPYLT,No,DSL,0,,,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),"{'Monthly': 51.05, 'Total': '1815'}"
4074-SJFFA,Yes,DSL,0,,,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 54.75, 'Total': '54.75'}"
4075-JFPGR,No,Fiber optic,0,,,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,"{'Monthly': 93.5, 'Total': '4619.55'}"
4075-WKNIU,No,DSL,0,,,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,"{'Monthly': 73.35, 'Total': ' '}"
4077-CROMM,Yes,Fiber optic,0,,,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 104.2, 'Total': '3243.45'}"
4077-HWUYD,No,DSL,0,,,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 87.55, 'Total': '6463.15'}"
4078-SAYYN,Yes,Fiber optic,0,,,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 100.75, 'Total': '1129.75'}"
4079-ULGFR,No,No,0,,,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.0, 'Total': '275.7'}"
4079-VTGLK,No,DSL,1,,,Male,1,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,"{'Monthly': 74.85, 'Total': '2181.75'}"
4079-WWQQQ,No,DSL,0,,,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 65.55, 'Total': '4807.45'}"
4080-IIARD,No,DSL,0,,,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 76.2, 'Total': '981.45'}"
4080-OGPJL,Yes,DSL,0,,,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 71.15, 'Total': '563.65'}"
4081-DYXAV,Yes,DSL,0,,,Female,0,No,No,19,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 44.85, 'Total': '893.55'}"
4083-BFNYK,No,Fiber optic,1,,,Female,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),"{'Monthly': 95.0, 'Total': '3591.25'}"
4083-EUGRJ,Yes,No,0,,,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.25, 'Total': '178.5'}"
4086-ATNFV,No,DSL,0,,,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,"{'Monthly': 60.8, 'Total': '2042.05'}"
4086-WITJG,No,No,0,,,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 19.7, 'Total': '1301.1'}"
4086-YQSNZ,Yes,Fiber optic,1,,,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 80.4, 'Total': '224.05'}"
4087-ULYNQ,,No,0,,,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 20.25, 'Total': '873.4'}"
4088-YLDSU,Yes,Fiber optic,0,,,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 104.15, 'Total': '5743.05'}"
4090-KPJIP,No,Fiber optic,0,,,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.95, 'Total': '212.4'}"
4091-TVOCN,No,DSL,0,,,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 78.75, 'Total': '3682.45'}"
4092-OFQZS,No,No,0,,,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 20.65, 'Total': '417.5'}"
4094-NSEDU,Yes,Fiber optic,1,,,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 94.25, 'Total': '1973.75'}"
4097-YODCF,No,Fiber optic,0,,,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 103.8, 'Total': '3470.8'}"
4098-NAUKP,No,Fiber optic,1,,,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 84.65, 'Total': '5683.6'}"
4102-BEFEK,,No,0,,,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),"{'Monthly': 20.05, 'Total': '1201.65'}"
4102-HLENU,No,DSL,0,,,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,"{'Monthly': 65.65, 'Total': '4322.85'}"
4102-OQUPX,Yes,Fiber optic,1,,,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.4, 'Total': '74.4'}"
4104-PVRPS,No,DSL,0,,,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,"{'Monthly': 53.6, 'Total': '1315.35'}"
4106-HADHQ,Yes,DSL,0,,,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),"{'Monthly': 80.0, 'Total': '3182.95'}"
4109-CYRBD,No,DSL,1,,,Male,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 51.6, 'Total': '1442'}"
4110-PFEUZ,Yes,Fiber optic,0,,,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 69.55, 'Total': '69.55'}"
